Time,data
2022-01-17 15:47:31,1064959905579830000 
2022-01-17 15:47:51,1064956826088280000 
2022-01-17 15:48:01,1064956899102720000 
2022-01-17 15:48:11,1064955537598090000 
2022-01-17 15:48:21,1064955967094820000 
2022-01-17 15:48:31,1064952101624250000 
2022-01-17 15:48:41,1064949168161590000 
2022-01-17 15:48:51,1064946874649050000 
2022-01-17 15:49:02,1064944370683120000 
2022-01-17 15:49:11,1064941505939930000 
2022-01-17 15:49:22,1064939289736810000 
2022-01-17 15:49:31,1064936712756430000 
2022-01-17 15:49:41,1064934775726180000 
2022-01-17 15:49:51,1064932701256970000 
2022-01-17 15:50:01,1064928835786410000 
2022-01-17 15:50:11,1064925829309300000 
2022-01-17 15:50:21,1064923681825650000 
2022-01-17 15:50:31,1064923037580550000 
2022-01-17 15:50:51,1064920031103440000 
2022-01-17 15:52:07,1064911226420480000 
2022-01-17 15:52:08,1064909650167480000 
2022-01-17 15:52:11,1064908292957820000 
2022-01-17 15:52:21,1064907146201550000 
2022-01-17 15:53:33,1064904856983980000 
2022-01-17 15:54:15,1064905144746790000 
2022-01-17 15:54:15,1064906145474170000 
2022-01-17 15:54:15,1064904569221170000 
2022-01-17 15:54:15,1064882308405670000 
2022-01-17 15:54:16,1064886745106880000 
2022-01-17 15:54:16,1064895837552650000 
2022-01-17 15:54:16,1064892474593260000 
2022-01-17 15:54:16,1064898126770220000 
2022-01-17 15:54:16,1064901919226350000 
2022-01-17 15:55:20,1064866202278300000 
2022-01-17 15:56:25,1064851096878320000 
2022-01-17 15:56:25,1064852101900670000 
2022-01-17 15:57:29,1064845801183650000 
2022-01-17 15:57:29,1064845942917570000 
2022-01-17 15:58:33,1064857324580900000 
2022-01-17 15:58:33,1064854532852160000 
2022-01-17 15:59:38,1064849954417020000 
2022-01-17 16:00:42,1064845015204630000 
2022-01-17 16:00:42,1064846801911030000 
2022-01-17 16:01:46,1064845513420840000 
2022-01-17 16:02:51,1064844727441820000 
2022-01-17 16:02:51,1064844727441820000 
2022-01-17 16:02:51,1064844727441820000 
2022-01-17 16:02:51,1064844727441820000 
2022-01-17 16:02:51,1064842936440460000 
2022-01-17 16:02:51,1064844727441820000 
2022-01-17 16:03:59,1064844727441820000 
2022-01-17 16:03:59,1064844727441820000 
2022-01-17 16:03:59,1064844727441820000 
2022-01-17 16:03:59,1064844727441820000 
2022-01-17 16:03:59,1064844727441820000 
2022-01-17 16:03:59,1064844727441820000 
2022-01-17 16:04:00,1064844727441820000 
2022-01-17 16:05:48,1064844727441820000 
2022-01-17 16:06:04,1064844727441820000 
2022-01-17 16:07:09,1064844727441820000 
2022-01-17 16:07:09,1064844727441820000 
2022-01-17 16:07:09,1064844727441820000 
2022-01-17 16:07:09,1064844727441820000 
2022-01-17 16:07:09,1064844727441820000 
2022-01-17 16:07:09,1064844727441820000 
2022-01-17 16:08:13,1064844727441820000 
2022-01-17 16:08:13,1064844727441820000 
2022-01-17 16:09:18,1064844727441820000 
2022-01-17 16:10:22,1064860258043560000 
2022-01-17 16:11:26,1064860258043560000 
2022-01-17 16:12:30,1064850169165390000 
2022-01-17 16:13:36,1064846088946460000 
2022-01-17 16:14:39,1064856538601890000 
2022-01-17 16:14:39,1064848807660760000 
2022-01-17 16:14:39,1064851242907210000 
2022-01-17 16:14:39,1064847162688280000 
2022-01-17 16:14:39,1064846015932010000 
2022-01-17 16:14:39,1064846372414300000 
2022-01-17 16:15:44,1064854820614970000 
2022-01-17 16:15:44,1064854103355430000 
2022-01-17 16:16:48,1064856822069730000 
2022-01-17 16:17:52,1064854103355430000 
2022-01-17 16:18:57,1064861048317540000 
2022-01-17 16:18:57,1064860545806370000 
2022-01-17 16:18:57,1064857754077630000 
2022-01-17 16:18:57,1064857324580900000 
2022-01-17 16:18:57,1064855035363330000 
2022-01-17 16:18:57,1064854605866600000 
2022-01-17 16:20:01,1064854678881050000 
2022-01-17 16:20:01,1064856753350250000 
2022-01-17 16:21:06,1064870282497240000 
2022-01-17 16:21:06,1064867349034570000 
2022-01-17 16:22:10,1064890254095170000 
2022-01-17 16:23:19,1064900630736160000 
2022-01-17 16:23:19,1064902782514770000 
2022-01-17 16:24:35,1064914447645960000 
2022-01-17 16:25:39,1064928191541310000 
2022-01-17 16:25:39,1064926258806030000 
2022-01-17 16:26:28,1064947806656960000 
2022-01-17 16:26:28,1064944868899320000 
2022-01-17 16:27:32,1064965703785680000 
2022-01-17 16:27:32,1064965274288950000 
2022-01-17 16:28:36,1064971428977090000 
2022-01-17 16:28:36,1064969569256250000 
2022-01-17 16:29:41,1064984386893420000 
2022-01-17 16:29:41,1064987032593280000 
2022-01-17 16:30:45,1064998272522690000 
2022-01-17 16:30:45,1064996412801860000 
2022-01-17 16:31:50,1064986676111000000 
2022-01-17 16:31:50,1064987964601190000 
2022-01-17 16:32:54,1064982093380900000 
2022-01-17 16:32:54,1064982381143710000 
2022-01-17 16:33:58,1064988896609100000 
2022-01-17 16:35:03,1064997696997090000 
2022-01-17 16:35:03,1064997340514800000 
2022-01-17 16:36:07,1064996984032520000 
2022-01-17 16:36:07,1064996627550230000 
2022-01-17 16:37:12,1064997555263170000 
2022-01-17 16:38:16,1064989824322030000 
2022-01-17 16:38:16,1064989609573670000 
2022-01-17 16:39:20,1064999058501710000 
2022-01-17 16:40:24,1065004212462460000 
2022-01-17 16:40:24,1065005213189850000 
2022-01-17 16:41:29,1064984386893420000 
2022-01-17 16:42:34,1064953390114440000 
2022-01-17 16:42:34,1064958758823560000 
2022-01-17 16:43:38,1064930485053850000 
2022-01-17 16:43:38,1064927332547850000 
2022-01-17 16:45:53,1064906287208090000 
2022-01-17 16:45:53,1064909796196380000 
2022-01-17 16:45:53,1064878369920670000 
2022-01-17 16:45:53,1064884026392600000 
2022-01-17 16:46:52,1064848451178480000 
2022-01-17 16:46:52,1064852170620160000 
2022-01-17 16:46:52,1064854820614980000 
2022-01-17 16:47:56,1064819172386420000 
2022-01-17 16:49:00,1064800845760970000 
2022-01-17 16:50:05,1064801060509340000 
2022-01-17 16:50:05,1064801777768870000 
2022-01-17 16:51:09,1064794334590550000 
2022-01-17 16:51:09,1064801060509340000 
2022-01-17 16:51:09,1064792612308660000 
2022-01-17 16:51:09,1064794978835640000 
2022-01-17 16:51:09,1064801060509340000 
2022-01-17 16:51:09,1064801060509340000 
2022-01-17 16:52:13,1064792255826380000 
2022-01-17 16:52:13,1064794978835640000 
2022-01-17 16:52:13,1064794046827740000 
2022-01-17 16:52:13,1064792041078010000 
2022-01-17 16:52:13,1064792685323110000 
2022-01-17 16:52:13,1064790679573380000 
2022-01-17 16:52:13,1064792543589190000 
2022-01-17 16:53:18,1064800631012610000 
2022-01-17 16:53:18,1064799127774050000 
2022-01-17 16:53:18,1064795550066300000 
2022-01-17 16:53:18,1064792114092460000 
2022-01-17 16:53:18,1064801490006070000 
2022-01-17 16:53:18,1064801992517240000 
2022-01-17 16:54:22,1064800987494890000 
2022-01-17 16:55:26,1064800132796400000 
2022-01-17 16:55:26,1064801348272150000 
2022-01-17 16:55:26,1064800489278690000 
2022-01-17 16:55:26,1064801133523780000 
2022-01-17 16:55:26,1064800845760970000 
2022-01-17 16:55:26,1064802490733450000 
2022-01-17 16:56:31,1064797482801580000 
2022-01-17 16:56:31,1064795335317930000 
2022-01-17 16:56:31,1064794618058390000 
2022-01-17 16:56:31,1064796267325840000 
2022-01-17 16:56:31,1064793690345460000 
2022-01-17 16:56:31,1064798200061120000 
2022-01-17 16:57:35,1064795477051850000 
2022-01-17 16:57:35,1064796336045310000 
2022-01-17 16:57:35,1064796692527600000 
2022-01-17 16:57:35,1064796838556480000 
2022-01-17 16:57:35,1064797195038770000 
2022-01-17 16:57:35,1064797268053210000 
2022-01-17 16:57:35,1064799127774050000 
2022-01-17 16:58:39,1064807575974720000 
2022-01-17 16:58:39,1064808937479360000 
2022-01-17 16:58:39,1064807502960280000 
2022-01-17 16:58:39,1064809366976090000 
2022-01-17 16:58:39,1064801777768870000 
2022-01-17 16:58:40,1064797482801580000 
2022-01-17 16:59:44,1064800918775410000 
2022-01-17 16:59:44,1064798556543400000 
2022-01-17 16:59:44,1064798913025690000 
2022-01-17 16:59:44,1064798913025690000 
2022-01-17 16:59:44,1064799127774050000 
2022-01-17 16:59:44,1064802348999520000 
2022-01-17 16:59:44,1064808288939300000 
2022-01-17 17:00:48,1064794545043950000 
2022-01-17 17:00:48,1064801060509330000 
2022-01-17 17:00:48,1064799986767510000 
2022-01-17 17:00:48,1064798054032230000 
2022-01-17 17:00:48,1064797985312750000 
2022-01-17 17:00:48,1064795906548580000 
2022-01-17 17:01:53,1064790967336190000 
2022-01-17 17:01:54,1064799488551310000 
2022-01-17 17:01:54,1064790967336190000 
2022-01-17 17:01:54,1064796692527600000 
2022-01-17 17:01:54,1064790825602270000 
2022-01-17 17:01:54,1064796052577470000 
2022-01-17 17:01:54,1064796052577470000 
2022-01-17 17:02:58,1064794905821200000 
2022-01-17 17:02:58,1064790967336190000 
2022-01-17 17:02:58,1064791040350630000 
2022-01-17 17:02:58,1064792328840820000 
2022-01-17 17:02:58,1064789322363710000 
2022-01-17 17:02:58,1064789249349270000 
2022-01-17 17:04:02,1064799699004700000 
2022-01-17 17:04:02,1064799772019150000 
2022-01-17 17:04:02,1064795623080740000 
2022-01-17 17:04:02,1064798127046670000 
2022-01-17 17:04:02,1064798268780590000 
2022-01-17 17:04:02,1064798625262880000 
2022-01-17 17:04:02,1064797122024330000 
2022-01-17 17:05:06,1064799630285230000 
2022-01-17 17:05:06,1064801206538230000 
2022-01-17 17:05:06,1064800132796400000 
2022-01-17 17:05:06,1064798771291770000 
2022-01-17 17:05:06,1064797122024330000 
2022-01-17 17:05:06,1064797697549950000 
2022-01-17 17:06:11,1064795335317930000 
2022-01-17 17:06:11,1064795477051850000 
2022-01-17 17:06:11,1064798200061120000 
2022-01-17 17:06:11,1064799699004710000 
2022-01-17 17:06:11,1064796409059760000 
2022-01-17 17:06:11,1064796121296950000 
2022-01-17 17:07:15,1064798698277330000 
2022-01-17 17:07:15,1064792827057030000 
2022-01-17 17:07:15,1064803710504160000 
2022-01-17 17:07:15,1064792758337550000 
2022-01-17 17:07:15,1064794119842190000 
2022-01-17 17:07:15,1064793617331010000 
2022-01-17 17:07:15,1064793759064930000 
2022-01-17 17:08:19,1064799127774050000 
2022-01-17 17:08:19,1064798844306210000 
2022-01-17 17:08:19,1064802065531690000 
2022-01-17 17:08:19,1064803066259070000 
2022-01-17 17:08:19,1064800631012610000 
2022-01-17 17:08:19,1064804496483180000 
2022-01-17 17:09:24,1064793832079380000 
2022-01-17 17:09:24,1064795550066290000 
2022-01-17 17:09:24,1064793900798850000 
2022-01-17 17:09:24,1064800132796400000 
2022-01-17 17:09:24,1064801348272140000 
2022-01-17 17:09:24,1064797195038770000 
2022-01-17 17:09:24,1064797555816020000 
2022-01-17 17:10:28,1064794334590550000 
2022-01-17 17:10:28,1064794618058390000 
2022-01-17 17:10:28,1064792758337550000 
2022-01-17 17:10:28,1064793900798850000 
2022-01-17 17:10:28,1064792973085920000 
2022-01-17 17:10:28,1064794403310020000 
2022-01-17 17:11:33,1064790469119980000 
2022-01-17 17:11:33,1064792328840820000 
2022-01-17 17:11:33,1064791611581280000 
2022-01-17 17:11:33,1064791396832920000 
2022-01-17 17:11:33,1064793187834280000 
2022-01-17 17:11:33,1064792470574740000 
2022-01-17 17:11:33,1064795906548580000 
2022-01-17 17:12:37,1064802348999520000 
2022-01-17 17:12:37,1064791396832920000 
2022-01-17 17:12:37,1064791826329650000 
2022-01-17 17:12:37,1064799699004700000 
2022-01-17 17:12:37,1064791757610170000 
2022-01-17 17:12:37,1064798913025690000 
2022-01-17 17:13:42,1064801348272140000 
2022-01-17 17:13:42,1064801563020510000 
2022-01-17 17:13:42,1064795979563020000 
2022-01-17 17:13:42,1064801992517240000 
2022-01-17 17:13:42,1064800918775410000 
2022-01-17 17:13:42,1064801060509330000 
2022-01-17 17:13:42,1064799200788500000 
2022-01-17 17:14:46,1064798986040130000 
2022-01-17 17:14:46,1064799557270780000 
2022-01-17 17:14:46,1064799488551300000 
2022-01-17 17:14:46,1064801992517240000 
2022-01-17 17:14:46,1064800704027050000 
2022-01-17 17:14:46,1064800845760970000 
2022-01-17 17:15:50,1064799200788490000 
2022-01-17 17:15:50,1064796550793670000 
2022-01-17 17:15:50,1064798556543400000 
2022-01-17 17:15:50,1064795833534130000 
2022-01-17 17:15:50,1064797122024320000 
2022-01-17 17:15:50,1064799273802940000 
2022-01-17 17:16:55,1064797697549940000 
2022-01-17 17:16:55,1064792900071470000 
2022-01-17 17:16:55,1064793900798850000 
2022-01-17 17:16:55,1064794261576110000 
2022-01-17 17:16:55,1064794905821200000 
2022-01-17 17:16:55,1064796550793680000 
2022-01-17 17:16:55,1064794905821200000 
2022-01-17 17:17:59,1064795691800220000 
2022-01-17 17:17:59,1064791899344100000 
2022-01-17 17:17:59,1064791899344100000 
2022-01-17 17:17:59,1064790967336190000 
2022-01-17 17:17:59,1064792612308670000 
2022-01-17 17:17:59,1064792255826380000 
2022-01-17 17:19:03,1064796336045310000 
2022-01-17 17:19:04,1064798483528960000 
2022-01-17 17:19:04,1064802065531680000 
2022-01-17 17:19:04,1064797912298310000 
2022-01-17 17:19:04,1064801490006060000 
2022-01-17 17:19:04,1064797839283860000 
2022-01-17 17:19:04,1064797195038770000 
2022-01-17 17:20:08,1064796980290400000 
2022-01-17 17:20:08,1064795906548580000 
2022-01-17 17:20:08,1064796409059750000 
2022-01-17 17:20:08,1064794119842180000 
2022-01-17 17:20:08,1064792612308660000 
2022-01-17 17:20:08,1064791968063570000 
2022-01-17 17:21:13,1064788175607450000 
2022-01-17 17:21:13,1064784456165770000 
2022-01-17 17:21:13,1064784026669040000 
2022-01-17 17:21:13,1064789034600910000 
2022-01-17 17:21:13,1064790752587820000 
2022-01-17 17:21:13,1064791323818470000 
2022-01-17 17:21:13,1064793973813290000 
2022-01-17 17:22:17,1064784812648060000 
2022-01-17 17:22:17,1064782377401600000 
2022-01-17 17:22:17,1064788102593010000 
2022-01-17 17:22:17,1064783236395060000 
2022-01-17 17:22:17,1064788463370260000 
2022-01-17 17:22:17,1064792041078020000 
2022-01-17 17:23:21,1064787458347910000 
2022-01-17 17:23:21,1064779087456650000 
2022-01-17 17:23:21,1064782020919320000 
2022-01-17 17:23:21,1064781303659780000 
2022-01-17 17:23:21,1064783592877340000 
2022-01-17 17:23:21,1064782377401600000 
2022-01-17 17:23:21,1064779297910050000 
2022-01-17 17:24:26,1064786169857720000 
2022-01-17 17:24:26,1064787892139610000 
2022-01-17 17:24:26,1064791684595730000 
2022-01-17 17:24:26,1064785740360990000 
2022-01-17 17:24:26,1064791323818480000 
2022-01-17 17:24:26,1064787389628430000 
2022-01-17 17:25:30,1064792470574740000 
2022-01-17 17:25:30,1064792470574740000 
2022-01-17 17:25:30,1064794046827740000 
2022-01-17 17:25:30,1064793256553760000 
2022-01-17 17:25:31,1064789180629800000 
2022-01-17 17:25:31,1064790752587820000 
2022-01-17 17:26:35,1064795906548580000 
2022-01-17 17:26:35,1064794046827740000 
2022-01-17 17:26:35,1064795047555120000 
2022-01-17 17:26:35,1064791396832920000 
2022-01-17 17:26:35,1064790679573380000 
2022-01-17 17:26:35,1064793544316570000 
2022-01-17 17:26:35,1064792114092460000 
2022-01-17 17:27:39,1064804784245980000 
2022-01-17 17:27:39,1064804784245980000 
2022-01-17 17:27:39,1064807288211910000 
2022-01-17 17:27:39,1064794476324470000 
2022-01-17 17:27:39,1064795477051850000 
2022-01-17 17:27:39,1064805140728270000 
2022-01-17 17:28:43,1064789391083200000 
2022-01-17 17:28:43,1064788102593010000 
2022-01-17 17:28:43,1064799699004700000 
2022-01-17 17:28:43,1064803281007430000 
2022-01-17 17:28:43,1064797555816020000 
2022-01-17 17:28:43,1064804066986440000 
2022-01-17 17:28:43,1064798200061120000 
2022-01-17 17:29:48,1064791182084560000 
2022-01-17 17:29:48,1064790967336190000 
2022-01-17 17:29:48,1064792973085920000 
2022-01-17 17:29:48,1064794618058390000 
2022-01-17 17:29:48,1064789107615350000 
2022-01-17 17:29:48,1064778511931040000 
2022-01-17 17:30:52,1064793617331010000 
2022-01-17 17:30:52,1064794832806760000 
2022-01-17 17:30:52,1064796121296950000 
2022-01-17 17:30:52,1064792685323110000 
2022-01-17 17:30:52,1064794119842190000 
2022-01-17 17:30:52,1064794476324470000 
2022-01-17 17:30:52,1064792401855270000 
2022-01-17 17:31:56,1064799054759610000 
2022-01-17 17:31:56,1064799273802940000 
2022-01-17 17:31:56,1064799273802940000 
2022-01-17 17:31:56,1064795979563020000 
2022-01-17 17:31:56,1064794403310030000 
2022-01-17 17:31:56,1064794403310030000 
2022-01-17 17:33:01,1064804208720360000 
2022-01-17 17:33:01,1064804354749250000 
2022-01-17 17:33:01,1064801563020510000 
2022-01-17 17:33:01,1064800274530320000 
2022-01-17 17:33:01,1064800201515870000 
2022-01-17 17:33:01,1064799845033590000 
2022-01-17 17:33:01,1064799630285220000 
2022-01-17 17:34:05,1064813872396780000 
2022-01-17 17:34:05,1064807073463550000 
2022-01-17 17:34:05,1064810797200190000 
2022-01-17 17:34:05,1064805501505520000 
2022-01-17 17:34:05,1064813661943380000 
2022-01-17 17:34:05,1064806356204010000 
2022-01-17 17:35:10,1064800132796400000 
2022-01-17 17:35:10,1064804140000880000 
2022-01-17 17:35:10,1064802993244620000 
2022-01-17 17:35:10,1064804423468730000 
2022-01-17 17:35:10,1064801777768870000 
2022-01-17 17:35:10,1064812154409860000 
2022-01-17 17:36:14,1064797053304850000 
2022-01-17 17:36:14,1064796765542040000 
2022-01-17 17:36:14,1064796980290400000 
2022-01-17 17:36:14,1064798268780590000 
2022-01-17 17:36:14,1064798986040130000 
2022-01-17 17:36:14,1064798625262880000 
2022-01-17 17:36:14,1064800416264240000 
2022-01-17 17:37:19,1064796623808120000 
2022-01-17 17:37:19,1064796692527600000 
2022-01-17 17:37:19,1064798268780600000 
2022-01-17 17:37:19,1064800416264240000 
2022-01-17 17:37:19,1064800416264240000 
2022-01-17 17:37:19,1064798483528960000 
2022-01-17 17:38:23,1064795691800210000 
2022-01-17 17:38:23,1064797839283860000 
2022-01-17 17:38:23,1064798200061120000 
2022-01-17 17:38:23,1064795833534140000 
2022-01-17 17:38:23,1064795833534140000 
2022-01-17 17:38:23,1064794978835640000 
2022-01-17 17:38:23,1064795979563030000 
2022-01-17 17:39:28,1064793475597090000 
2022-01-17 17:39:28,1064796267325830000 
2022-01-17 17:39:28,1064793475597090000 
2022-01-17 17:39:28,1064794188561660000 
2022-01-17 17:39:28,1064794759792310000 
2022-01-17 17:39:28,1064795906548580000 
2022-01-17 17:40:32,1064787247894510000 
2022-01-17 17:40:32,1064789678846000000 
2022-01-17 17:40:32,1064791323818480000 
2022-01-17 17:40:32,1064790181357180000 
2022-01-17 17:40:32,1064786242872170000 
2022-01-17 17:40:32,1064784812648060000 
2022-01-17 17:40:32,1064790610853910000 
2022-01-17 17:41:36,1064793187834280000 
2022-01-17 17:41:36,1064791757610170000 
2022-01-17 17:41:36,1064789966608810000 
2022-01-17 17:41:36,1064789464097640000 
2022-01-17 17:41:36,1064788321636340000 
2022-01-17 17:41:36,1064785242144790000 
2022-01-17 17:42:41,1064796911570930000 
2022-01-17 17:42:41,1064791757610170000 
2022-01-17 17:42:41,1064793832079380000 
2022-01-17 17:42:41,1064792470574740000 
2022-01-17 17:42:41,1064790323091100000 
2022-01-17 17:42:41,1064791542861810000 
2022-01-17 17:43:45,1064794476324470000 
2022-01-17 17:43:45,1064787819125160000 
2022-01-17 17:43:45,1064789464097640000 
2022-01-17 17:43:45,1064793832079380000 
2022-01-17 17:43:45,1064791684595730000 
2022-01-17 17:43:45,1064794545043950000 
2022-01-17 17:43:45,1064796838556480000 
2022-01-17 17:44:49,1064793256553760000 
2022-01-17 17:44:49,1064791611581290000 
2022-01-17 17:44:49,1064789751860450000 
2022-01-17 17:44:49,1064791396832920000 
2022-01-17 17:44:49,1064794691072840000 
2022-01-17 17:44:49,1064794618058390000 
2022-01-17 17:45:54,1064795764814660000 
2022-01-17 17:45:54,1064798054032230000 
2022-01-17 17:45:54,1064799488551300000 
2022-01-17 17:45:54,1064797409787130000 
2022-01-17 17:45:54,1064792612308670000 
2022-01-17 17:45:54,1064790825602270000 
2022-01-17 17:45:54,1064793759064930000 
2022-01-17 17:46:58,1064792041078010000 
2022-01-17 17:46:58,1064788819852540000 
2022-01-17 17:46:58,1064793832079380000 
2022-01-17 17:46:58,1064791182084560000 
2022-01-17 17:46:58,1064788892866990000 
2022-01-17 17:46:58,1064792401855270000 
2022-01-17 17:48:03,1064789391083190000 
2022-01-17 17:48:03,1064795764814660000 
2022-01-17 17:48:03,1064788248621890000 
2022-01-17 17:48:03,1064792187106900000 
2022-01-17 17:48:03,1064790396105540000 
2022-01-17 17:48:03,1064794759792310000 
2022-01-17 17:48:03,1064794618058390000 
2022-01-17 17:49:08,1064783665891790000 
2022-01-17 17:49:08,1064786603649420000 
2022-01-17 17:49:08,1064788248621890000 
2022-01-17 17:49:08,1064789464097640000 
2022-01-17 17:49:08,1064789034600910000 
2022-01-17 17:49:08,1064789034600910000 
2022-01-17 17:50:11,1064775221986080000 
2022-01-17 17:50:11,1064779942155140000 
2022-01-17 17:50:11,1064774216963740000 
2022-01-17 17:50:11,1064775363720010000 
2022-01-17 17:50:11,1064785813375440000 
2022-01-17 17:50:12,1064774792489350000 
2022-01-17 17:50:12,1064783738906230000 
2022-01-17 17:51:16,1064770639255980000 
